Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17668;TRC0518 BOLSA TERMICA 22X15X24CM 8L 4 CORES;UN;42022220;60,00;0,00;0,00;5,00;44,50;300,00;2670,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17669;I-12 FONE SEM FIO;UN;85183000;20,00;0,00;0,00;5,80;20,00;116,00;400,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17670;TRC0873 G BANDEJA PARA COZINHA REDONDA GRANDE;UN;39241000;1,00;0,00;0,00;0,83;49,00;0,83;49,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17671;TOP4980 KIT DE CHAVES ALLEN PONT BOLA LONGA 9PCS;UN;82041100;78,00;0,00;0,00;11,40;21,50;889,20;1677,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17672;TOP5230 KIT ESCOVA DE ACO MANUAL CURTA 3PCS;UN;96035000;4,00;0,00;0,00;1,90;7,00;7,60;28,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17673;TOP5321 KIT DE BROCAS P/METAL ACO RAPIDO C5PCS;UN;82075019;50,00;0,00;0,00;5,60;20,00;280,00;1000,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17674;I-11 FONE SEM FIO;UN;85183000;50,00;0,00;0,00;5,80;17,50;290,00;875,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17675;TOP5346 FITA ISOLANTE 19MMX20M;UN;39191090;3,00;0,00;0,00;1,67;6,00;5,01;18,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17676;TY2586 SAPATEIRA COBERTA EM TECIDO 58*30*158 CM;UN;94032090;16,00;0,00;0,00;15,86;87,50;253,76;1400,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17677;TOP5319 KIT DE BROCAS COMB MAD.CONCRET E MET 9PC;UN;82075019;88,00;0,00;0,00;6,00;21,50;528,00;1892,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17678;TOP5652 LUVA MULT COURO BOV E TEC TAM U;UN;62160000;16,00;0,00;0,00;3,80;13,50;60,80;216,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17682;TRC0874 M BANDEJAS PARA COZINHA RETANGULAR MEDIO;UN;39241000;24,00;0,00;0,00;0,00;38,00;0,00;912,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17683;YT2449 ORGANIZADOR DE COSMETICOS E MAQUIAGEM;UN;39249000;93,00;0,00;0,00;15,62;58,45;1452,66;5435,85
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17687;TRC0873 M BANDEJA PARA COZINHA REDONDA MEDIO;UN;39241000;73,00;0,00;0,00;0,00;38,00;0,00;2774,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17688;YT2573 ORGANIZADOR GIRATORIO 25.5*6.5CM;UN;39249000;86,00;0,00;0,00;6,90;37,00;593,40;3182,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17690;YT2493 PRATELEIRA DE CANTO ADESIVA  30*21*6CM;UN;39269090;24,00;0,00;0,00;3,69;19,00;88,56;456,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17691;YT2494 SUPORTE MULTIUSO 2 ANDARES;UN;39269090;16,00;0,00;0,00;5,27;30,00;84,32;480,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17694;YT2500 ORGANIZADOR MULTIUSO 2 ANDARES GIRATORIO;UN;39269090;49,00;0,00;0,00;5,80;30,00;284,20;1470,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17695;TRC1047 G  BANDEJAS DECORATIVAS DE PALHAS PRA COZINHA GRANDE;UN;46021900;48,00;0,00;0,00;15,20;49,00;729,60;2352,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17696;A850 ORGANIZADOR DE COSMETICOS C/ 4 GAVETAS;UN;39249000;47,00;0,00;0,00;1,00;54,50;47,00;2561,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );Local: 15 - GALPÃO;17698;TRC1047 M  BANDEJAS DECORATIVAS DE PALHAS PRA COZINHA MEDIO;UN;46021900;24,00;0,00;0,00;0,00;38,00;0,00;912,00
