Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27154;BM-S214 CAIXA DE SOM RECARREGAVEL COM BLUETOOTH - TAMANHO: 395*16CM;UN;85271300;15,00;0,00;0,00;17,76;128,00;266,40;1920,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27155;OIF-7503 POCHETE ESPORTIVA:;UN;42029200;-66,00;0,00;0,00;2,08;12,50;-137,28;-825,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27156;BT-593 ESQUADRO METALICO 30MM MARCA B-TEK REFERENCIA;UN;82055900;21,00;0,00;0,00;1,84;7,50;38,64;157,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27157;OR-LC021/1  CARREGADOR ENTRADA 110/220VAC SAIDA USB 5VDC;UN;85044010;-39,00;0,00;0,00;2,48;10,00;-96,72;-390,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27158;OIF-7710 CHURRASQUEIRA DOBRAVEL:;UN;73211900;-6,00;0,00;0,00;18,46;49,99;-110,76;-299,94
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27159;OIF-7711 CHURRASQUEIRA DOBRAVEL:;UN;73211900;-3,00;0,00;0,00;38,67;236,00;-116,01;-708,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27161;BM-F1582 MINI MAQUINA DE COSTURA - MA;UN;84521000;-23,00;0,00;0,00;10,38;71,50;-238,74;-1644,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27162;BM-F1583  MINI MAQUINA DE COSTURA - MA;UN;84521000;4,00;0,00;0,00;28,51;227,00;114,04;908,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27163;BM-F1678 CORTINA PARA BOX DE CHUVEIRO;UN;39269090;101,00;0,00;0,00;2,51;15,50;253,51;1565,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27164;OIH-2076 BATEDOR DE OVOS MANUAL INOX;UN;82055100;-67,00;0,00;0,00;0,78;6,50;-52,26;-435,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27165;BM-F1412 SUPORTE DE PLASTICO PARA BANHEIRO SENDO SUPORTE PARA PAPEL HIGIENICO;UN;39249000;-13,00;0,00;0,00;4,74;28,00;-61,62;-364,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27166;BM-250 MICROFONE SEM FIO FUNCIONAMENTO VIA RECEPTOR;UN;85181090;-8,00;0,00;0,00;9,48;122,00;-75,84;-976,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27167;UTL-5060 COLCHA DE CAMA;UN;63079090;-1,00;0,00;0,00;2,55;30,50;-2,55;-30,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27168;UTL-6080 BAGS VACUUM 60X80CM - 4PÇS;UN;63079090;9,00;0,00;0,00;3,00;36,00;27,00;324,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27169;BM-F1685 SUPORTE PARA XICARAS E UTENSILIOS CO;UN;73239300;2,00;0,00;0,00;3,39;14,00;6,78;28,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27170;BM-F1719 LUMINARIA DE MESA AJUSTAVEL - FREQUENCIA: 50/60HZ;UN;94052100;3,00;0,00;0,00;52,20;94,00;156,60;282,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27171;OIF-7307 BOLA DE GIROSCOPIO;UN;95069900;2,00;0,00;0,00;1,00;30,00;2,00;60,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27172;OIH-2301 CONJUNTO DE TALHERES INOX - COLHER GUARFO FACA E COLHER DE CHA;UN;73239300;14,00;0,00;0,00;9,69;107,00;135,66;1498,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27173;LUMINARIA DE MESA ARTICULAVEL DE LED 110/220V;UN;94052100;-3,00;0,00;0,00;21,91;94,00;-65,73;-282,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27175;BM-F1662 LUMINARIA LED DE MESA ELETRICA COM FIO SOQUETE E27 15X41CM;UN;94052100;2,00;0,00;0,00;13,74;89,00;27,48;178,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27176;UTL-8010 VACCUUM BAGS;UN;63079090;2,00;0,00;0,00;3,15;38,00;6,30;76,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27179;ION-1230  REMOVEDOR DE PELO E FIAPOS DAS ROUPAS RECARREGAVEL USB;UN;85098090;-77,00;0,00;0,00;10,50;19,00;-808,50;-1463,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27180;BD1191J-A  JG DE XICARAS 12PCS 100ML;UN;70134900;9,00;0,00;0,00;37,40;71,00;336,60;639,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27182;BM-F1687 CAIXA/GAVETA ORGANIZADORA PARA CAPSULA;UN;39249000;-3,00;0,00;0,00;5,08;29,00;-15,24;-87,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27183;T45-1-LX SUQUEIRA 45L;UN;70134900;5,00;0,00;0,00;108,00;205,00;540,00;1025,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27184;T45-2-XW SUQUEIRA 45L;UN;70134900;4,00;0,00;0,00;106,00;139,30;424,00;557,20
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27185;BM-F1693 BOLA DE NYLON/TPU PARA PET - DIAMETRO: 56CM;UN;39269090;172,00;0,00;0,00;1,53;13,00;263,16;2236,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27186;SACO P/ LIXO 100 LTS C/ 100 PRETO RAVA ( 70 X 80 );UN;39232190;2,00;0,00;0,00;32,90;0,00;65,80;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27187;BOM-5044 MISTURADOR DE TINTA MANUAL  SP;UN;82055900;-18,00;0,00;0,00;2,53;8,00;-45,54;-144,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27188;WST-2505 SUQUEIRA 45L;UN;70134900;5,00;0,00;0,00;88,00;167,00;440,00;835,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27189;DESINFETANTE INTENSE 5 LTS;UN;38089419;2,00;0,00;0,00;17,00;0,00;34,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27190;PAPEL HIG SUBLIME F DUPLA 30 MTS PCT C/ 12 RLS;UN;48181000;7,00;0,00;0,00;19,99;0,00;139,93;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27191;WST-2506 SUQUEIRA 3L;UN;70134900;6,00;0,00;0,00;79,20;150,00;475,20;900,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27192;GK3335 - 72 PCS/CX - VARINHA CAPIVARA -;UN;95030039;33,00;0,00;0,00;3,95;16,00;130,35;528,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27193;JZ-11 JOGO DE XICARAS 12PCS 220ML;UN;70134900;10,00;0,00;0,00;85,80;163,00;858,00;1630,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27194;KY-309 MINI CAIXA DE SOM PORTATIL / RADIO FM;UN;85271300;14,00;0,00;0,00;18,00;32,50;252,00;455,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27195;BM-F1695 ESCORREDOR DE ALIMENTOS DOBRAVEL COM FUNCAO DE TABUA DE CORTE;UN;39241000;-10,00;0,00;0,00;5,17;18,50;-51,70;-185,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27196;NFB-003 - FONE OUVIDO SEM FIO;UN;85183000;94,00;0,00;0,00;5,10;67,00;479,40;6298,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27197;BM-F1705 ORGANIZADOR DE TAMPAS DE PANELA;UN;73239900;-8,00;0,00;0,00;8,91;16,00;-71,28;-128,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27198;BM-F1706 ORGANIZADOR DE TAMPAS E FRIGIDEIRAS;UN;73239900;10,00;0,00;0,00;4,94;18,50;49,40;185,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27199;NFB-004 - FONE OUVIDO SEM FIO;UN;85183000;70,00;0,00;0,00;4,65;61,00;325,50;4270,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27200;BM-F1724 MINI VENTILADOR  COM CLIMATIZADO DE AR;UN;85098090;-1,00;0,00;0,00;6,23;74,50;-6,23;-74,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27203;BM-F908 MINI VENTILADOR AUTOMOTIVO DUPLO;UN;84145990;4,00;0,00;0,00;6,19;58,50;24,76;234,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27204;JZ-10 JG DE XICARAS 12PCS 200ML;UN;70133700;3,00;0,00;0,00;77,00;146,00;231,00;438,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27205;BD1191 JG DE XICARAS 12PCS 100ML;UN;70134900;12,00;0,00;0,00;68,20;129,00;818,40;1548,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27206;SUPORTE PARA MONITOR FORTREK FK 425S ARTICULADO DE MESA 17-32;UN;73269090;6,00;0,00;0,00;143,33;0,00;859,98;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27209;LK-CD23 KIT DE LAZER;UN;73239300;4,00;0,00;0,00;45,90;82,50;183,60;330,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27210;SACO CROMUS TRANSP.INCOLOR 15X29    50UN;UN;39232990;10,00;0,00;0,00;6,62;0,00;66,20;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27211;PASTA YES TR PP 50MM CRISTAL;UN;42021210;2,00;0,00;0,00;19,22;0,00;38,44;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27212;PASTA YES TR PP 50MM FUME;UN;42021210;2,00;0,00;0,00;19,22;0,00;38,44;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27213;PASTA YES TR PP 50MM AZUL;UN;42021210;3,00;0,00;0,00;19,22;0,00;57,66;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27214;ELASTICO MERCUR SUPER AMAREL N.18 1200UN;UN;40169990;1,00;0,00;0,00;41,11;0,00;41,11;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27215;PINCEL PILOT P/RETROPRO 2.0 AZ    C/12UN;UN;96082000;1,00;0,00;0,00;43,11;0,00;43,11;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27216;PORTA MOEDAS MAXCRIL;UN;39261000;1,00;0,00;0,00;9,57;0,00;9,57;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27217;LK-RGB-12W LAMPADA DE LED COLORIDA;UN;85395200;-19,00;0,00;0,00;2,42;22,50;-45,98;-427,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27218;LMF-1102 DEPILADOR DE SOMBRANCELHA TIMMER;UN;85102000;-17,00;0,00;0,00;1,19;17,00;-20,23;-289,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27219;SACO P/PASTA DAC OF.MEDIO S/F  077 100UN;UN;39232990;2,00;0,00;0,00;27,14;0,00;54,28;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27220;MOUSE MAXPRINT1200DPI PT USB2.0 60000164;UN;84716053;2,00;0,00;0,00;6,67;0,00;13,34;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27221;MADE-9213 CHAVEIRO DE METAL;UN;73269090;466,00;0,00;0,00;0,33;2,50;153,78;1165,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27222;MADE-9214 CHAVEIRO DE METAL COM MOSQUETE;UN;73269090;482,00;0,00;0,00;1,53;3,00;737,46;1446,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27223;MADE-9224 CHAVEIRO DE METAL;UN;73269090;29,00;0,00;0,00;2,52;4,50;73,08;130,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27224;MADE-9235 CHAVEIRO DE METAL ABRIDOR DE LATAS SIMPLES;UN;73269090;222,00;0,00;0,00;0,81;1,50;179,82;333,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27225;LWJ-H1801 KIT CHAVES COM 7 PECAS;UN;82055900;-30,00;0,00;0,00;1,00;24,50;-30,00;-735,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27226;GK2159 32 PC/CX PENICO EM FORMATO DE SAPINHO - 7899958235625;UN;39249000;11,00;0,00;0,00;9,45;38,00;103,95;418,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27227;GK2473  - VARINHA DINOSSAURO -;UN;95030039;52,00;0,00;0,00;3,45;14,00;179,40;728,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27228;GK2477  - VARINHA CARRO -;UN;95030099;35,00;0,00;0,00;3,32;14,00;116,20;490,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27229;GK2755 -  VARINHA DE PESCA;UN;95030099;27,00;0,00;0,00;3,45;14,00;93,15;378,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27230;GK3135 -  JOGO DE ENCAIXE E MEMORIA;UN;95030099;34,00;0,00;0,00;5,45;22,00;185,30;748,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27231;SABONETE LIQUIDO BABY CLASSIC GLICERINADO TALIMPO 5 LTS;UN;34013000;1,00;0,00;0,00;21,90;0,00;21,90;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27232;GK3376 -  QUEBRA-CABECA ASTRONAUTA - 7899958262478;UN;95030070;11,00;0,00;0,00;1,45;6,00;15,95;66,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27233;GK3389 -VARINHA CACHORRO;UN;95030039;13,00;0,00;0,00;4,45;18,00;57,85;234,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27234;GK3390  VARINHA PORCO;UN;95030039;29,00;0,00;0,00;3,95;16,00;114,55;464,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27235;GK3429  - JOGO DOS NUMEROS -;UN;95030070;69,00;0,00;0,00;3,25;38,00;224,25;2622,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27236;SACO P/ LIXO 200 LTS C/ 100 PRETO RAVA ( 83 X 92 );UN;39232110;4,00;0,00;0,00;48,50;0,00;194,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27237;GK3432 - BRINQUEDO DE ENCAIXAR - CORES DIVERSAS -;UN;95030099;13,00;0,00;0,00;24,50;98,00;318,50;1274,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27238;GK3448 - JOGO DE MONTAR DE MADEIRA;UN;95030070;26,00;0,00;0,00;2,25;9,00;58,50;234,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27239;GK3464 - JOGO DE LABIRINTO EDUCATIVO - CORES DIVERSAS;UN;95030099;11,00;0,00;0,00;29,50;118,00;324,50;1298,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27240;GK3465 - OGO DE ENCAIXAR;UN;95030099;11,00;0,00;0,00;19,50;78,00;214,50;858,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27241;GK3472 - BLOCOS DE MADEIRA - CORES DIVERSAS;UN;95030070;26,00;0,00;0,00;8,95;36,00;232,70;936,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27242;GK3473  - BLOCOS DE MADEIRA - CORES DIVERSAS;UN;95030099;14,00;0,00;0,00;8,95;36,00;125,30;504,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27243;GT0106 -  CONJUNTO DE ABRACADEIRAS;UN;39269090;99,00;0,00;0,00;0,75;3,00;74,25;297,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27244;GT0163 -  PAR DE LUVAS;UN;61161000;131,00;0,00;0,00;0,90;4,00;117,90;524,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27245;DESINFETANTE IGUATEMI LIMPEBEM 5 LTS;UN;38089419;8,00;0,00;0,00;17,00;0,00;136,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27246;SABAO EM PO TALIMPO LAVANDA 500 G;UN;34025000;4,00;0,00;0,00;3,10;0,00;12,40;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27247;BOM-1298 CHAVE CATRACA - 3/8 POLEGADA;UN;82041100;-3,00;0,00;0,00;5,53;23,50;-16,59;-70,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27248;BOM-9738 MAQUINA DE ASSENTAR PISO 21V COM DIAMETRO;UN;84672999;1,00;0,00;0,00;99,34;506,00;99,34;506,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27249;BOM-1299 CHAVE CATRACA 1/4 POLEGADA;UN;82041100;26,00;0,00;0,00;2,84;18,50;73,84;481,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27252;BOM-1594 - SELANTE DE SILICONE ACETICO P/ VIDRO;UN;35061090;-4,00;0,00;0,00;3,12;16,50;-12,48;-66,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27254;BOM-9542 TUPIA MANUAL LAMINADORA - TENSAO: 2200V  SP;UN;84659290;-2,00;0,00;0,00;27,23;141,00;-54,46;-282,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27256;BOM-1576 ESCOVA DE ACO SEM CABO 4 FILEIRAS;UN;96039000;52,00;0,00;0,00;1,63;13,00;84,76;676,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27257;BOM-5135 KIT COM 2 LAMINAS PARA SERRA SABRE  SP;UN;82029990;21,00;0,00;0,00;1,21;11,50;25,41;241,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27260;"BOM-2066 TORNEIRA ESFERA PLASTICA 1/2""";UN;84818019;12,00;0,00;0,00;1,57;6,00;18,84;72,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27261;YU2151 - TAPETE EMBORRACHADO;UN;40169990;244,00;0,00;0,00;5,60;9,99;1366,40;2437,56
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27263;BOM-3222 JOGO DE ACESSORIOS SOQUETES 4 PSC;UN;82055900;-82,00;0,00;0,00;7,25;36,50;-594,50;-2993,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27265;BOM-5666 ADAPTADOR DE SERRA SABRE SEM MOTOR;UN;84679900;9,00;0,00;0,00;6,78;67,00;61,02;603,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27268;BOM-3641 KIT DE PINTURA CONTENDO 4 PECAS;UN;96034090;19,00;0,00;0,00;2,10;18,50;39,90;351,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27270;AD1018 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM;UN;39189000;600,00;0,00;0,00;1,00;0,00;600,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27271;BOM-9726  CONJUNTO DE FERRAMENTAS MANUAIS COM MOTOR ELETRICOB BOM-9726 SP;UN;84672999;1,00;0,00;0,00;95,64;535,00;95,64;535,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27272;BOM-3650 CONJUNTO DE REPUXADEIRA DE AMASSADOS;UN;82055900;10,00;0,00;0,00;26,88;48,50;268,80;485,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27273;AD1020 PLACA EM MATERIAL PLSTICO AUTO ADESIVO PARA REVESTIMENTOS EM PAREDES COM;UN;39189000;480,00;0,00;0,00;1,27;0,00;609,60;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27274;BOM-9737 MAQUINA DE ASSENTAR PISO 12V;UN;84672999;3,00;0,00;0,00;71,35;327,00;214,05;981,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27275;BOM-5206 KIT DE SERRA COPO DIAMANTADA PARA VIDRO;UN;82075019;-6,00;0,00;0,00;4,78;67,00;-28,68;-402,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27276;LX-BD17-3- GUIA DE POLIESTER PARA ANIMAL DE ESTIMACAO 25*120CM;UN;42010090;87,00;0,00;0,00;2,20;17,00;191,40;1479,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27277;LX-BD25 GUIA DE POLIESTER PARA ANIMAIS DE ESTIMACAO;UN;42010090;69,00;0,00;0,00;2,20;17,00;151,80;1173,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27278;LX-BD25-1 GUIA DE POLIESTER PARA ANIMAIS DE ESTIMACAO;UN;42010090;44,00;0,00;0,00;2,70;20,50;118,80;902,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27279;LX566-BD93 ALMOFADA DE GEL REFRESCANTE PARA PETS 40CM;UN;39269090;6,00;0,00;0,00;4,00;30,50;24,00;183,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27280;LX566-BD94 ALMOFADA DE GEL REFRESCANTE PARA PETS 50CM;UN;39269090;2,00;0,00;0,00;6,00;46,00;12,00;92,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27281;BOM-5354  KIT 13 PCS CANTONEIRA EM  L;UN;73182300;11,00;0,00;0,00;0,64;5,50;7,04;60,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27282;LX566-SZ66 PENTEAR PET;UN;39269090;56,00;0,00;0,00;2,30;17,50;128,80;980,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27283;LX566-W83 COMEDOURO PARA PETS;UN;39269090;46,00;0,00;0,00;14,45;26,00;664,70;1196,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27286;BOM-5353 REBITE CEGO DE ALUMINIO COM HASTE DE ACO;UN;73182300;55,00;0,00;0,00;0,66;5,50;36,30;302,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27287;ZR-5649 BOLSA FEMININA;UN;42022210;4,00;0,00;0,00;20,72;83,00;82,88;332,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27288;LB317009 ANEL;UN;71179000;-156,00;0,00;0,00;0,74;3,00;-115,44;-468,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27290;KX3581 - BOLA MISTA GLITTER/ FOSCA/ LISA/ VAZADA ROSE 6CM C/ 30 PSC;UN;95051000;7,00;0,00;0,00;14,69;77,50;102,83;542,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27292;CS-016 ARRANHADOR ADESIVO PARA GATOS 50*80CM;UN;39269090;13,00;0,00;0,00;17,00;30,50;221,00;396,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27294;QC-6156 BRINQUEDO PARA PETS;UN;95030099;37,00;0,00;0,00;0,90;7,00;33,30;259,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27295;KX3583 - BOLA MISTA GLITTER/ FOSCA/ LISA/ VAZADA DR 6CM C/ 30 PSC;UN;95051000;31,00;0,00;0,00;14,69;77,50;455,39;2402,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27297;LX-W70 COMEDOURO PARA PETS;UN;39269090;22,00;0,00;0,00;2,10;16,00;46,20;352,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27298;KX3596 - BOLA MISTA LISA/ LOSANGULO FOSCA/ GLITTER ROSE 6CM C/ 9PSC;UN;95051000;84,00;0,00;0,00;3,61;19,00;303,24;1596,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27299;WF1810 - BOLA CAMURCA VM 6CM C/ 8 PCS;UN;95051000;12,00;0,00;0,00;4,52;24,00;54,24;288,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27300;WF1815 BOLA FLOCADA DR 10CM;UN;95051000;29,00;0,00;0,00;2,71;14,50;78,59;420,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27301;WF1817 BOLA FLOCADA DR 10CM;UN;95051000;32,00;0,00;0,00;2,71;14,50;86,72;464,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27303;KX9703 BOLA LISA VM 30CM;UN;95051000;1,00;0,00;0,00;20,33;107,00;20,33;107,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27304;KX4361 BOLA MISTA GLITTER VM / FOSCA / LISA / 4CM 5CM 6CM C/ 30PSC;UN;95051000;4,00;0,00;0,00;11,01;58,00;44,04;232,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27305;KX3601 BOLA MISTA GLITTER/ FOSCA/ LISA DR 8CM/6CM C/ 30 PSC;UN;95051000;-2,00;0,00;0,00;16,38;86,00;-32,76;-172,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27306;KX4351 BOLA MISTA GLITTER/ FOSCA/ LISA/ ONDULADA VM  4CM C/ 40 PSC;UN;95051000;18,00;0,00;0,00;9,03;47,50;162,54;855,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27310;KX3598 BOLA MISTA LISA/ LOSANGULO FOSCA/ GLITTER DR 6CM C/ 9 PSC;UN;95051000;65,00;0,00;0,00;3,61;19,00;234,65;1235,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27311;KX4381 BOLA MISTA VM LISA / GLITTER / FOSCA 10CM C/ 6 PSC;UN;95051000;34,00;0,00;0,00;10,73;56,50;364,82;1921,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27313;KA5595 - BOLSA FEMININA;UN;42022210;-4,00;0,00;0,00;0,00;46,00;0,00;-184,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27314;KA5595 BOLSA FEMININA;UN;42022210;3,00;0,00;0,00;11,52;46,00;34,56;138,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27318;KA-5597 BOLSA FEMININA;UN;42022210;7,00;0,00;0,00;11,52;46,00;80,64;322,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27321;ZR5667 BOLSA FEMININA;UN;42022210;-13,00;0,00;0,00;12,32;49,50;-160,16;-643,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27323;ZR-5660 BOLSA FEMININA;UN;42022210;-10,00;0,00;0,00;18,72;75,00;-187,20;-750,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27324;ZR-5658 BOLSA FEMININA;UN;42022210;-6,00;0,00;0,00;11,12;44,50;-66,72;-267,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;27326;ZR-5663 BOLSA FEMININA;UN;42022210;13,00;0,00;0,00;12,72;51,00;165,36;663,00
